,lad19cd,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26
317,N09000001,5.278457,5.6438994,6.034481,6.451136,6.89476,7.36619,7.8662014,8.3954935,8.954673,9.544256,10.164646,10.816132,11.498864,12.212864,12.958,13.733986,14.540377,15.37655,16.241718,17.134909,18.05496,19.000538,19.970118,20.961979,21.974215,23.00475,24.051315,25.111471,26.18259,27.261904,28.346458,29.433174,30.518822,31.60004,32.67335,33.73518,34.781857,35.809635,36.81472,37.793255,38.74137,39.655212,40.530922,41.364685,42.15275,42.891464,43.57727,44.206745,44.776638,45.283897,45.72566,46.0993,46.402493,46.633183,46.789608,46.87039,46.874477,46.801186,46.650257,46.423088,46.126484,45.768707,45.35808,44.90289,44.411285,43.89122,43.350395,42.796207,42.23574,41.675728,41.12254,40.582214,40.060463,39.562675,39.09399,38.65929,38.263275,37.910526,37.605507,37.352695,37.15662,37.02193,36.95351,36.95653,37.03659,37.199818,37.453026,37.803818,38.260807,38.833797,39.53404,40.374485,41.370182,42.538586,43.90013,45.47877,47.302742,49.405373,51.826233,54.61245,57.8204,61.51777,65.786224,70.724754,76.453896,83.12115,90.90801,100.03901,110.79349,123.52111,138.66222,156.775,178.57181,204.9681,237.14885,276.66,325.53363
318,N09000002,8.194414,8.718714,9.279693,9.87871,10.517088,11.196091,11.916915,12.680674,13.48837,14.3409,15.239025,16.183369,17.174385,18.21236,19.297398,20.42939,21.608028,22.83278,24.102894,25.417349,26.7749,28.174038,29.613007,31.089766,32.602013,34.147198,35.72247,37.32473,38.9506,40.59646,42.25839,43.93227,45.613697,47.298035,48.98044,50.655853,52.319,53.96444,55.586563,57.17961,58.737713,60.254887,61.7251,63.14225,64.500244,65.793,67.0145,68.15883,69.22021,70.193016,71.07189,71.851715,72.5277,73.09539,73.5508,73.89033,74.11093,74.21006,74.185814,74.03884,73.778366,73.416016,72.96372,72.43351,71.837395,71.18726,70.49475,69.77119,69.02756,68.27442,67.52188,66.77964,66.05693,65.3626,64.70512,64.0926,63.532925,63.033756,62.602627,62.247017,61.974525,61.792862,61.71005,61.73458,61.87546,62.1425,62.54645,63.099224,63.81415,64.70628,65.79272,67.093056,68.6298,70.42898,72.5208,74.9405,77.72932,80.93574,84.61691,88.840546,93.6872,99.25299,105.65323,113.02674,121.541565,131.40198,142.85757,156.21495,171.85275,190.24126,211.96793,237.7715,268.5863,305.60254,350.3466,404.79025,471.50024
319,N09000003,16.568981,17.946686,19.42951,21.021898,22.728067,24.551916,26.49698,28.566368,30.76266,33.087914,35.54353,38.130287,40.848164,43.6964,46.673412,49.77674,53.003056,56.3481,59.806736,63.372845,67.03944,70.79861,74.64155,78.55862,82.53936,86.57254,90.646255,94.74794,98.86442,102.98204,107.086716,111.164024,115.19927,119.177574,123.083984,126.903564,130.6214,134.22285,137.69351,141.01927,144.18652,147.1822,149.99376,152.60934,155.01793,157.20917,159.1737,160.90308,162.38976,163.62746,164.61072,165.3354,165.79842,165.9979,165.93326,165.60501,165.01497,164.16615,163.06276,161.71426,160.14677,158.3906,156.4756,154.43117,152.28577,150.06677,147.80034,145.51129,143.22302,140.95758,138.73553,136.57613,134.4973,132.51587,130.64764,128.90742,127.30937,125.867134,124.59395,123.50292,122.607376,121.920876,121.45763,121.232864,121.26294,121.56589,122.16177,123.07317,124.3256,125.948265,127.974686,130.44362,133.39995,136.89601,140.99284,145.7621,151.2881,157.67032,165.02655,173.49696,183.24875,194.48213,207.43813,222.40782,239.7446,259.87927,283.33997,310.77734,342.99734,381.00394,426.0552,479.7378,544.0649,621.6082,715.6761,830.555,971.8401
320,N09000004,2.4416838,2.6751337,2.9294076,3.2058396,3.5057833,3.8305953,4.181632,4.5602326,4.9677076,5.4053288,5.874312,6.375807,6.9108725,7.4804726,8.085456,8.726536,9.40428,10.119098,10.871217,11.660671,12.487293,13.350691,14.250252,15.185113,16.154161,17.156033,18.189098,19.251455,20.340937,21.455103,22.591244,23.746391,24.917309,26.10052,27.29229,28.488691,29.685553,30.87853,32.063095,33.234573,34.388157,35.518967,36.62201,37.692295,38.7248,39.714542,40.656612,41.546173,42.378555,43.14927,43.854023,44.488792,45.04984,45.533783,45.937576,46.258606,46.494663,46.644024,46.70543,46.67939,46.571842,46.390358,46.1428,45.837173,45.48153,45.08389,44.652153,44.194023,43.71699,43.228264,42.73475,42.24306,41.75949,41.29004,40.84042,40.41608,40.02227,39.664024,39.346287,39.073887,38.85166,38.684498,38.577404,38.535614,38.564655,38.67048,38.859573,39.13908,39.51698,40.00221,40.604973,41.33687,42.211273,43.243587,44.451733,45.85659,47.482605,49.35851,51.51823,54.001957,56.857513,60.142,63.923977,68.286026,73.32816,79.172066,85.96652,93.89441,103.18183,114.1098,127.02974,142.38393,160.73245,182.78954,209.47221,241.96663,281.8187
321,N09000005,4.243736,4.8556623,5.540236,6.3031273,7.149972,8.086277,9.117343,10.248155,11.483279,12.826772,14.282065,15.851871,17.538055,19.341595,21.262447,23.299496,25.450516,27.712078,30.079584,32.547195,35.107914,37.75352,40.474762,43.261257,46.101692,48.983906,51.89498,54.82139,57.749092,60.663776,63.550888,66.395905,69.184364,71.90209,74.53536,77.07097,79.496376,81.79983,83.97053,85.99851,87.875015,89.59232,91.143845,92.524216,93.72924,94.75593,95.602455,96.26818,96.75358,97.06022,97.19063,97.14836,96.937836,96.56433,96.03381,95.35299,94.529076,93.56987,92.48356,91.28023,89.9763,88.58939,87.13657,85.63423,84.098,82.54261,80.98192,79.42883,77.8953,76.39243,74.930374,73.51848,72.16536,70.8789,69.666405,68.53467,67.49004,66.538666,65.68636,64.93899,64.302376,63.7826,63.386,63.119457,62.990433,63.007263,63.1793,63.517174,64.03303,64.74082,65.656746,66.79958,68.191216,69.857216,71.82756,74.13749,76.82856,79.949905,83.5598,87.72758,92.53607,98.08457,104.49256,111.904526,120.49577,130.4802,142.12004,155.73833,171.73526,190.60942,212.9857,239.65193,271.6079,310.1308,356.86334,413.93396,484.1204
322,N09000006,1.7783457,1.9663649,2.1722426,2.39715,2.6422632,2.9087439,3.197734,3.5103378,3.8476071,4.210531,4.6000156,5.016875,5.461801,5.935367,6.4380007,6.969971,7.5313807,8.122141,8.741981,9.390417,10.066759,10.770103,11.499324,12.253071,13.0297785,13.827665,14.644736,15.47879,16.327433,17.188087,18.058008,18.9343,19.813925,20.693724,21.570446,22.440771,23.301302,24.148623,24.979298,25.789917,26.577082,27.337479,28.067837,28.765024,29.42601,30.047909,30.628006,31.163755,31.652815,32.093067,32.482594,32.81975,33.103123,33.331573,33.504227,33.620495,33.680054,33.682873,33.62921,33.520367,33.360893,33.156277,32.912083,32.633892,32.327232,31.997534,31.650103,31.29006,30.922337,30.551676,30.18257,29.819313,29.46599,29.126478,28.804476,28.50352,28.227016,27.978281,27.760534,27.577003,27.430925,27.325598,27.264437,27.251062,27.289309,27.383356,27.537788,27.757687,28.048737,28.417376,28.870918,29.417728,30.067457,30.831244,31.722021,32.75489,33.947517,35.320656,36.898796,38.71092,40.791496,43.18164,45.93064,49.09781,52.754864,56.98891,61.9063,67.6375,74.343445,82.22375,91.52745,102.56708,115.73733,131.53993,150.61691,173.79567,202.15034
323,N09000007,5.479022,5.8798037,6.308617,6.7665,7.254441,7.7733507,8.324065,8.907319,9.523733,10.173813,10.8579235,11.576289,12.328962,13.115834,13.936617,14.79083,15.677798,16.596642,17.54628,18.525414,19.532536,20.565922,21.623652,22.703568,23.803326,24.920382,26.051996,27.19525,28.347038,29.504107,30.663044,31.820307,32.972233,34.11503,35.244843,36.35775,37.449745,38.516827,39.554947,40.560085,41.52823,42.455444,43.33784,44.171646,44.9532,45.678974,46.34562,46.94995,47.48902,47.96012,48.360756,48.688747,48.942207,49.11956,49.219555,49.241314,49.18431,49.048397,48.8338,48.542473,48.181744,47.760387,47.287197,46.77082,46.219757,45.64225,45.04622,44.43927,43.828613,43.221107,42.623203,42.041,41.48025,40.946373,40.444508,39.97955,39.556206,39.179058,38.85259,38.58128,38.3697,38.222538,38.144726,38.14155,38.218704,38.38247,38.63982,38.998627,39.467747,40.057346,40.77909,41.646446,42.67505,43.88313,45.291992,46.92669,48.81677,50.997177,53.509445,56.4031,59.7375,63.58398,68.02882,73.17667,79.15524,86.12113,94.267365,103.83324,115.11713,128.49333,144.43437,163.54086,186.58118,214.54573,248.72025,290.78726,342.96582
324,N09000008,5.1328697,5.342722,5.5681195,5.8093977,6.066911,6.341017,6.6320796,6.9404626,7.2665124,7.610573,7.972961,8.35398,8.753888,9.172923,9.611277,10.069096,10.546478,11.043461,11.56003,12.096091,12.651487,13.225982,13.819253,14.430894,15.060398,15.707166,16.370493,17.049566,17.743452,18.451103,19.171352,19.902903,20.644333,21.394075,22.15044,22.9116,23.675585,24.440287,25.203478,25.962772,26.715666,27.459541,28.191656,28.90915,29.609081,30.288403,30.944021,31.572763,32.171432,32.73682,33.26571,33.754913,34.20132,34.601883,34.953682,35.253933,35.500027,35.689568,35.82039,35.891674,35.90722,35.87218,35.791946,35.67204,35.518044,35.3356,35.13028,34.907608,34.672997,34.43174,34.188988,33.94974,33.718853,33.50105,33.300934,33.123016,32.971714,32.851456,32.766636,32.721737,32.72135,32.770218,32.873363,33.036125,33.264244,33.56401,33.942345,34.406967,34.96653,35.630814,36.41097,37.319763,38.371895,39.584354,40.97691,42.572613,44.39852,46.486423,48.8739,51.60554,54.734474,58.324257,62.451244,67.207634,72.70522,79.080284,86.49971,95.16904,105.3427,117.337524,131.5502,148.48076,168.7631,193.20645,222.85065,259.0416,303.53387
325,N09000009,2.6600144,2.9859207,3.3470316,3.7460968,4.185919,4.6693196,5.199125,5.778126,6.4090405,7.094494,7.836963,8.638756,9.501946,10.428357,11.419509,12.476577,13.600364,14.79125,16.049173,17.373594,18.76346,20.217207,21.732727,23.307362,24.937891,26.620556,28.35105,30.124529,31.935635,33.778538,35.646942,37.534145,39.433064,41.336285,43.2361,45.12463,46.993774,48.83534,50.641083,52.402775,54.11227,55.761555,57.342808,58.848476,60.271313,61.60446,62.841488,63.976433,65.003876,65.91894,66.717384,67.395584,67.95062,68.38023,68.682884,68.857765,68.904816,68.824684,68.61874,68.29059,67.850494,67.31056,66.6831,65.98044,65.21476,64.397995,63.541737,62.657143,61.754868,60.84507,59.937313,59.04063,58.163513,57.3139,56.499287,55.726673,55.002705,54.333714,53.72575,53.1847,52.7164,52.32663,52.021343,51.80667,51.689106,51.675617,51.773785,51.992027,52.339695,52.827343,53.46702,54.272457,55.259533,56.44655,57.854824,59.509205,61.438812,63.67785,66.26665,69.252975,72.69357,76.65608,81.22154,86.4874,92.571266,99.61594,107.7954,117.322876,128.46103,141.53505,156.95004,175.2137,196.96597,223.0191,254.41078,292.4761,338.94537
326,N09000010,4.60773,5.121062,5.68194,6.2929482,6.956549,7.6750383,8.450514,9.2848215,10.179509,11.1358,12.154535,13.236152,14.380622,15.587452,16.855633,18.183628,19.569372,21.01023,22.50303,24.044044,25.629023,27.253191,28.91131,30.59767,32.306152,34.030285,35.76328,37.49809,39.227444,40.943966,42.640163,44.308567,45.941723,47.53228,49.073063,50.557156,51.977867,53.328857,54.604176,55.798267,56.906036,57.9229,58.844738,59.668037,60.389774,61.00753,61.519455,61.924255,62.221214,62.410225,62.49167,62.466507,62.336224,62.1028,61.76869,61.336792,60.810463,60.1934,59.48969,58.705086,57.85083,56.939243,55.982307,54.991486,53.9777,52.951218,51.921688,50.89805,49.8886,48.90097,47.942158,47.018574,46.136116,45.30016,44.5157,43.787365,43.1195,42.516293,41.98178,41.519997,41.135056,40.831226,40.613037,40.485466,40.45393,40.524555,40.70428,41.001038,41.423946,41.983574,42.69223,43.564274,44.616524,45.868755,47.344246,49.070515,51.080193,53.412064,56.11238,59.23653,62.851112,67.03643,71.88982,77.52976,84.10113,91.782074,100.79261,111.40617,123.9644,138.89677,156.74644,178.20503,204.15906,235.7526,274.4735,322.2708,381.71826
327,N09000011,2.9598927,3.20931,3.4783387,3.7679276,4.079005,4.412457,4.7691307,5.149809,5.555203,5.985949,6.4425855,6.9255514,7.4351616,7.9716134,8.534963,9.125123,9.741852,10.384745,11.053242,11.746591,12.463884,13.204025,13.96575,14.747609,15.547983,16.365084,17.196962,18.041506,18.896461,19.75943,20.62789,21.499203,22.370632,23.23934,24.102427,24.95694,25.799868,26.628181,27.438856,28.228853,28.995169,29.734863,30.44501,31.122808,31.765532,32.370556,32.935402,33.45772,33.93533,34.36621,34.74854,35.080677,35.361214,35.588947,35.762913,35.882385,35.946873,35.95615,35.910233,35.810246,35.66082,35.467556,35.236153,34.972286,34.68159,34.3696,34.04172,33.703182,33.35904,33.01415,32.673164,32.34053,32.02053,31.717237,31.434593,31.1764,30.94636,30.748138,30.58534,30.461617,30.380692,30.346418,30.362835,30.434238,30.565271,30.76099,31.02699,31.369509,31.795534,32.312984,32.930897,33.659588,34.51097,35.4988,36.63903,37.950287,39.454346,41.176777,43.14772,45.402836,47.984512,50.94325,54.339577,58.24624,62.751125,67.96096,74.00578,81.04508,89.27525,98.93963,110.34124,123.859825,139.97397,159.29079,182.58527,210.8536,245.38506
